touch_id,user_id,country,channel,campaign,touch_time,event_type,cost
25120,6334,GB,Apple_Search_Ads,Prospecting,2025-12-12 15:46:00,click,1.65
25121,6334,GB,Meta,Retargeting,2025-12-13 22:44:00,impression,0.35
25122,6334,GB,Meta,Prospecting,2025-12-23 13:56:00,impression,0.35
25123,6334,GB,TikTok,Retargeting,2025-12-14 09:52:00,impression,0.25
25124,6335,US,Meta,Prospecting,2025-11-07 16:44:00,click,0.77
25125,6335,US,Apple_Search_Ads,Prospecting,2025-10-29 03:09:00,impression,0.75
25126,6335,US,TikTok,Prospecting,2025-10-27 17:55:00,impression,0.25
25127,6335,US,TikTok,Prospecting,2025-11-07 18:44:00,click,0.55
25128,6335,US,Google_Search,Brand,2025-11-06 15:15:00,impression,0.6
25129,6335,US,TikTok,Prospecting,2025-10-25 19:54:00,impression,0.25
25130,6335,US,Meta,Brand,2025-10-30 15:18:00,impression,0.35
25131,6335,US,TikTok,Prospecting,2025-10-28 11:10:00,impression,0.25
25132,6336,FR,Google_Search,Prospecting,2025-11-01 09:00:00,click,1.32
25133,6336,FR,Meta,Retargeting,2025-11-02 22:12:00,impression,0.35
25134,6336,FR,Meta,Prospecting,2025-11-04 03:13:00,impression,0.35
25135,6336,FR,TikTok,Brand,2025-11-06 05:11:00,impression,0.25
25136,6336,FR,Meta,Prospecting,2025-10-27 13:29:00,impression,0.35
25137,6337,FR,Meta,Prospecting,2025-11-15 22:31:00,click,0.77
25138,6337,FR,TikTok,Retargeting,2025-11-21 11:35:00,click,0.55
25139,6337,FR,Meta,Prospecting,2025-11-14 01:21:00,impression,0.35
25140,6338,US,YouTube,Prospecting,2025-10-14 09:15:00,impression,0.3
25141,6338,US,Google_Search,Brand,2025-10-11 15:38:00,impression,0.6
25142,6339,US,Google_Search,Brand,2025-10-09 11:20:00,impression,0.6
25143,6339,US,Google_Search,Prospecting,2025-09-30 10:39:00,impression,0.6
25144,6339,US,YouTube,Prospecting,2025-10-11 16:19:00,impression,0.3
25145,6339,US,TikTok,Retargeting,2025-10-11 07:53:00,impression,0.25
25146,6339,US,Meta,Prospecting,2025-10-10 06:01:00,impression,0.35
25147,6339,US,YouTube,Prospecting,2025-10-07 17:47:00,impression,0.3
25148,6339,US,TikTok,Prospecting,2025-10-11 09:35:00,impression,0.25
25149,6339,US,Google_Search,Prospecting,2025-10-10 12:45:00,impression,0.6
25150,6341,DE,TikTok,Brand,2025-11-11 05:22:00,impression,0.25
25151,6341,DE,Google_Search,Prospecting,2025-11-08 02:30:00,click,1.32
25152,6341,DE,TikTok,Brand,2025-11-09 12:57:00,impression,0.25
25153,6341,DE,Google_Search,Brand,2025-11-05 22:17:00,impression,0.6
25154,6341,DE,Google_Search,Retargeting,2025-11-14 09:34:00,impression,0.6
25155,6341,DE,Google_Search,Prospecting,2025-11-08 15:38:00,impression,0.6
25156,6341,DE,Google_Search,Retargeting,2025-11-16 04:53:00,impression,0.6
25157,6341,DE,Google_Search,Prospecting,2025-11-12 10:23:00,impression,0.6
25158,6342,MX,Google_Search,Retargeting,2025-12-12 22:12:00,impression,0.6
25159,6342,MX,Google_Search,Brand,2025-12-10 08:49:00,click,1.32
25160,6342,MX,Apple_Search_Ads,Prospecting,2025-12-15 22:53:00,impression,0.75
25161,6342,MX,TikTok,Prospecting,2025-12-08 12:39:00,impression,0.25
25162,6344,DE,Google_Search,Retargeting,2025-11-16 02:24:00,impression,0.6
25163,6344,DE,YouTube,Prospecting,2025-11-21 12:50:00,impression,0.3
25164,6344,DE,Apple_Search_Ads,Prospecting,2025-11-17 22:34:00,click,1.65
25165,6345,US,Meta,Prospecting,2025-11-01 08:54:00,impression,0.35
25166,6345,US,TikTok,Brand,2025-11-03 07:55:00,impression,0.25
25167,6345,US,TikTok,Retargeting,2025-10-24 20:03:00,impression,0.25
25168,6345,US,Meta,Brand,2025-10-21 16:23:00,impression,0.35
25169,6345,US,Meta,Prospecting,2025-11-01 18:46:00,impression,0.35
25170,6345,US,Google_Search,Prospecting,2025-10-29 03:15:00,impression,0.6
25171,6346,GB,Meta,Prospecting,2025-10-18 12:42:00,click,0.77
25172,6346,GB,Google_Search,Prospecting,2025-10-30 12:41:00,impression,0.6
25173,6347,DE,Meta,Brand,2025-11-08 17:36:00,impression,0.35
25174,6347,DE,TikTok,Prospecting,2025-11-09 08:31:00,impression,0.25
25175,6347,DE,YouTube,Brand,2025-11-09 01:23:00,impression,0.3
25176,6347,DE,Meta,Prospecting,2025-11-13 04:43:00,click,0.77
25177,6347,DE,Google_Search,Prospecting,2025-11-10 03:14:00,impression,0.6
25178,6347,DE,TikTok,Prospecting,2025-11-09 20:02:00,impression,0.25
25179,6347,DE,Apple_Search_Ads,Brand,2025-11-19 05:42:00,impression,0.75
25180,6347,DE,TikTok,Retargeting,2025-11-07 19:04:00,impression,0.25
25181,6348,US,TikTok,Retargeting,2025-10-12 04:41:00,impression,0.25
25182,6348,US,Apple_Search_Ads,Retargeting,2025-10-06 20:42:00,impression,0.75
25183,6348,US,Apple_Search_Ads,Prospecting,2025-10-06 03:11:00,impression,0.75
25184,6348,US,Google_Search,Brand,2025-10-09 15:24:00,click,1.32
25185,6348,US,Meta,Prospecting,2025-10-09 23:05:00,click,0.77
25186,6348,US,Google_Search,Brand,2025-10-09 12:01:00,impression,0.6
25187,6349,BR,Apple_Search_Ads,Prospecting,2025-10-16 21:17:00,impression,0.75
25188,6349,BR,Meta,Prospecting,2025-10-27 07:20:00,impression,0.35
25189,6349,BR,Google_Search,Brand,2025-10-20 09:20:00,impression,0.6
25190,6349,BR,Google_Search,Retargeting,2025-10-28 20:51:00,click,1.32
25191,6349,BR,YouTube,Prospecting,2025-10-25 23:03:00,impression,0.3
25192,6349,BR,TikTok,Prospecting,2025-10-26 13:13:00,click,0.55
25193,6351,ES,TikTok,Prospecting,2025-10-20 16:20:00,impression,0.25
25194,6351,ES,Apple_Search_Ads,Brand,2025-10-09 01:04:00,click,1.65
25195,6351,ES,Meta,Prospecting,2025-10-08 05:46:00,impression,0.35
25196,6351,ES,Apple_Search_Ads,Prospecting,2025-10-18 08:36:00,impression,0.75
25197,6351,ES,Meta,Prospecting,2025-10-13 15:54:00,impression,0.35
25198,6351,ES,Meta,Brand,2025-10-13 07:22:00,impression,0.35
25199,6352,US,Meta,Prospecting,2025-12-12 06:50:00,impression,0.35
25200,6352,US,Google_Search,Retargeting,2025-12-04 19:16:00,click,1.32
25201,6352,US,YouTube,Retargeting,2025-12-12 04:10:00,impression,0.3
25202,6352,US,Google_Search,Brand,2025-12-13 02:49:00,click,1.32
25203,6352,US,Meta,Prospecting,2025-12-11 04:30:00,impression,0.35
25204,6353,MX,Meta,Brand,2025-11-28 14:07:00,impression,0.35
25205,6354,ES,Meta,Retargeting,2025-12-17 14:15:00,impression,0.35
25206,6354,ES,Meta,Prospecting,2025-12-13 17:10:00,impression,0.35
25207,6354,ES,TikTok,Brand,2025-12-09 08:53:00,impression,0.25
25208,6355,US,Google_Search,Prospecting,2025-10-16 22:10:00,impression,0.6
25209,6355,US,Meta,Prospecting,2025-10-09 14:57:00,impression,0.35
25210,6355,US,Meta,Prospecting,2025-10-08 17:18:00,impression,0.35
25211,6355,US,Google_Search,Retargeting,2025-10-15 04:59:00,impression,0.6
25212,6355,US,Google_Search,Prospecting,2025-10-08 14:17:00,impression,0.6
25213,6355,US,Meta,Prospecting,2025-10-16 19:38:00,impression,0.35
25214,6355,US,Meta,Brand,2025-10-06 14:04:00,click,0.77
25215,6356,FR,Meta,Prospecting,2025-11-13 05:45:00,impression,0.35
25216,6356,FR,Meta,Prospecting,2025-11-04 23:35:00,click,0.77
25217,6357,CA,Google_Search,Prospecting,2025-11-09 12:15:00,impression,0.6
25218,6357,CA,Apple_Search_Ads,Prospecting,2025-11-08 20:05:00,impression,0.75
25219,6357,CA,Meta,Prospecting,2025-11-02 16:42:00,impression,0.35
25220,6357,CA,Google_Search,Brand,2025-11-13 03:04:00,impression,0.6
25221,6357,CA,Meta,Brand,2025-11-11 05:13:00,impression,0.35
25222,6358,US,TikTok,Retargeting,2025-10-29 10:41:00,impression,0.25
25223,6358,US,Meta,Prospecting,2025-10-22 23:47:00,impression,0.35
25224,6358,US,Apple_Search_Ads,Brand,2025-10-25 23:59:00,impression,0.75
25225,6358,US,TikTok,Prospecting,2025-10-26 12:12:00,impression,0.25
25226,6358,US,YouTube,Retargeting,2025-10-20 08:42:00,impression,0.3
25227,6358,US,TikTok,Retargeting,2025-10-19 09:29:00,impression,0.25
25228,6358,US,Meta,Prospecting,2025-10-29 04:42:00,click,0.77
25229,6358,US,Apple_Search_Ads,Prospecting,2025-10-20 14:04:00,impression,0.75
25230,6359,ES,TikTok,Prospecting,2025-11-03 19:12:00,impression,0.25
25231,6359,ES,Google_Search,Prospecting,2025-11-03 00:33:00,impression,0.6
25232,6359,ES,Meta,Prospecting,2025-11-01 13:20:00,click,0.77
25233,6359,ES,YouTube,Prospecting,2025-11-04 10:49:00,impression,0.3
25234,6359,ES,TikTok,Retargeting,2025-11-01 21:58:00,impression,0.25
25235,6359,ES,TikTok,Retargeting,2025-10-22 09:00:00,impression,0.25
25236,6359,ES,Meta,Prospecting,2025-10-27 05:01:00,impression,0.35
25237,6361,US,Google_Search,Prospecting,2025-11-20 07:48:00,impression,0.6
25238,6361,US,Google_Search,Retargeting,2025-11-15 11:06:00,click,1.32
25239,6361,US,TikTok,Retargeting,2025-11-16 16:39:00,impression,0.25
25240,6361,US,Meta,Retargeting,2025-11-28 08:25:00,impression,0.35
25241,6361,US,Meta,Brand,2025-11-22 06:59:00,impression,0.35
25242,6361,US,Meta,Prospecting,2025-11-26 05:40:00,impression,0.35
25243,6361,US,YouTube,Brand,2025-11-15 02:32:00,impression,0.3
25244,6362,US,TikTok,Retargeting,2025-12-03 14:40:00,impression,0.25
25245,6362,US,Meta,Brand,2025-12-04 15:39:00,click,0.77
25246,6362,US,Google_Search,Prospecting,2025-11-29 06:58:00,impression,0.6
25247,6362,US,TikTok,Retargeting,2025-11-30 18:51:00,impression,0.25
25248,6362,US,TikTok,Retargeting,2025-12-10 18:52:00,impression,0.25
25249,6362,US,Google_Search,Brand,2025-12-04 13:20:00,impression,0.6
25250,6362,US,TikTok,Prospecting,2025-12-01 12:34:00,click,0.55
25251,6363,GB,Apple_Search_Ads,Prospecting,2025-11-13 01:47:00,impression,0.75
25252,6363,GB,Meta,Retargeting,2025-11-18 15:59:00,click,0.77
25253,6363,GB,Google_Search,Brand,2025-11-19 05:54:00,click,1.32
25254,6363,GB,Meta,Retargeting,2025-11-12 11:18:00,impression,0.35
25255,6363,GB,TikTok,Retargeting,2025-11-07 07:58:00,impression,0.25
25256,6363,GB,Meta,Prospecting,2025-11-06 02:36:00,impression,0.35
25257,6364,GB,Google_Search,Prospecting,2025-12-06 05:05:00,click,1.32
25258,6364,GB,YouTube,Retargeting,2025-12-08 12:03:00,click,0.66
25259,6364,GB,Meta,Prospecting,2025-11-29 05:43:00,click,0.77
25260,6364,GB,Apple_Search_Ads,Retargeting,2025-11-27 03:35:00,impression,0.75
25261,6364,GB,Meta,Retargeting,2025-11-26 03:15:00,click,0.77
25262,6364,GB,YouTube,Prospecting,2025-12-07 12:52:00,impression,0.3
25263,6366,MX,YouTube,Retargeting,2025-10-11 04:02:00,impression,0.3
25264,6366,MX,Meta,Prospecting,2025-10-16 06:18:00,impression,0.35
25265,6366,MX,TikTok,Prospecting,2025-10-20 16:21:00,impression,0.25
25266,6366,MX,Google_Search,Retargeting,2025-10-11 00:42:00,impression,0.6
25267,6366,MX,Meta,Retargeting,2025-10-10 15:35:00,impression,0.35
25268,6366,MX,YouTube,Prospecting,2025-10-17 01:23:00,impression,0.3
25269,6367,US,Google_Search,Prospecting,2025-11-26 09:09:00,impression,0.6
25270,6367,US,TikTok,Prospecting,2025-11-30 05:20:00,impression,0.25
25271,6367,US,Apple_Search_Ads,Retargeting,2025-11-26 00:07:00,impression,0.75
25272,6367,US,Apple_Search_Ads,Prospecting,2025-11-30 20:15:00,impression,0.75
25273,6367,US,Google_Search,Retargeting,2025-11-19 09:48:00,click,1.32
25274,6367,US,Meta,Brand,2025-11-17 22:34:00,impression,0.35
25275,6367,US,TikTok,Prospecting,2025-11-20 13:36:00,impression,0.25
25276,6367,US,Meta,Prospecting,2025-11-19 07:37:00,click,0.77
25277,6368,FR,YouTube,Brand,2025-12-22 19:00:00,impression,0.3
25278,6368,FR,Meta,Prospecting,2025-12-13 14:51:00,impression,0.35
25279,6368,FR,YouTube,Prospecting,2025-12-21 03:36:00,impression,0.3
25280,6368,FR,Apple_Search_Ads,Retargeting,2025-12-23 03:30:00,impression,0.75
25281,6368,FR,Meta,Prospecting,2025-12-23 10:30:00,impression,0.35
25282,6368,FR,Meta,Prospecting,2025-12-17 13:34:00,impression,0.35
25283,6369,CA,Google_Search,Prospecting,2025-11-02 05:51:00,impression,0.6
25284,6369,CA,Meta,Prospecting,2025-10-27 21:00:00,impression,0.35
25285,6370,GB,Meta,Prospecting,2025-11-18 06:17:00,impression,0.35
25286,6370,GB,TikTok,Prospecting,2025-11-19 08:29:00,impression,0.25
25287,6370,GB,Google_Search,Brand,2025-11-28 18:53:00,impression,0.6
25288,6370,GB,Meta,Prospecting,2025-11-29 02:48:00,impression,0.35
25289,6370,GB,Apple_Search_Ads,Retargeting,2025-11-25 04:29:00,impression,0.75
25290,6370,GB,TikTok,Retargeting,2025-11-20 22:31:00,impression,0.25
25291,6370,GB,Meta,Prospecting,2025-11-18 12:21:00,click,0.77
25292,6371,FR,Meta,Brand,2025-11-06 13:06:00,impression,0.35
25293,6372,US,Meta,Prospecting,2025-11-28 04:55:00,impression,0.35
25294,6372,US,Apple_Search_Ads,Prospecting,2025-11-24 08:03:00,impression,0.75
25295,6372,US,Google_Search,Retargeting,2025-11-23 11:26:00,impression,0.6
25296,6373,ES,Google_Search,Prospecting,2025-10-18 12:38:00,impression,0.6
25297,6373,ES,Google_Search,Brand,2025-10-18 08:04:00,impression,0.6
25298,6373,ES,TikTok,Retargeting,2025-10-24 14:39:00,impression,0.25
25299,6373,ES,Google_Search,Prospecting,2025-10-29 04:22:00,impression,0.6
25300,6374,MX,Meta,Retargeting,2025-12-04 13:42:00,impression,0.35
25301,6374,MX,Apple_Search_Ads,Prospecting,2025-12-09 21:16:00,impression,0.75
25302,6374,MX,Google_Search,Prospecting,2025-12-07 06:39:00,impression,0.6
25303,6374,MX,Google_Search,Prospecting,2025-11-29 02:16:00,click,1.32
25304,6374,MX,Google_Search,Prospecting,2025-11-30 03:30:00,impression,0.6
25305,6375,GB,Google_Search,Prospecting,2025-10-15 15:22:00,impression,0.6
25306,6375,GB,Meta,Prospecting,2025-10-14 07:28:00,impression,0.35
25307,6375,GB,TikTok,Brand,2025-10-03 14:49:00,click,0.55
25308,6375,GB,Apple_Search_Ads,Prospecting,2025-10-06 12:39:00,impression,0.75
25309,6375,GB,Google_Search,Prospecting,2025-10-03 00:50:00,click,1.32
25310,6376,US,Meta,Retargeting,2025-11-26 13:54:00,click,0.77
25311,6376,US,Meta,Retargeting,2025-11-19 14:36:00,impression,0.35
25312,6376,US,YouTube,Prospecting,2025-11-25 22:47:00,impression,0.3
25313,6376,US,Google_Search,Prospecting,2025-11-16 02:15:00,impression,0.6
25314,6376,US,YouTube,Brand,2025-11-23 22:41:00,impression,0.3
25315,6376,US,TikTok,Retargeting,2025-11-15 08:15:00,impression,0.25
25316,6376,US,Google_Search,Prospecting,2025-11-19 15:04:00,impression,0.6
25317,6376,US,YouTube,Retargeting,2025-11-19 13:53:00,impression,0.3
25318,6377,GB,TikTok,Brand,2025-10-25 21:10:00,impression,0.25
25319,6377,GB,Google_Search,Retargeting,2025-10-26 11:03:00,impression,0.6
25320,6377,GB,YouTube,Brand,2025-10-19 01:24:00,impression,0.3
25321,6377,GB,TikTok,Retargeting,2025-10-19 15:09:00,impression,0.25
25322,6377,GB,Meta,Brand,2025-10-20 07:55:00,impression,0.35
25323,6377,GB,YouTube,Brand,2025-10-26 13:52:00,impression,0.3
25324,6377,GB,Meta,Prospecting,2025-10-23 08:00:00,click,0.77
25325,6377,GB,Google_Search,Prospecting,2025-10-26 16:57:00,impression,0.6
25326,6378,DE,Google_Search,Prospecting,2026-01-06 16:55:00,impression,0.6
25327,6378,DE,TikTok,Retargeting,2026-01-04 20:49:00,impression,0.25
25328,6378,DE,TikTok,Retargeting,2026-01-07 15:20:00,impression,0.25
25329,6378,DE,Meta,Brand,2026-01-06 18:57:00,impression,0.35
25330,6378,DE,Meta,Prospecting,2026-01-01 06:39:00,impression,0.35
25331,6378,DE,Google_Search,Prospecting,2026-01-01 19:19:00,impression,0.6
25332,6379,BR,TikTok,Brand,2025-10-18 05:41:00,impression,0.25
25333,6379,BR,TikTok,Prospecting,2025-10-28 02:06:00,click,0.55
25334,6379,BR,TikTok,Brand,2025-10-25 12:44:00,impression,0.25
25335,6379,BR,Meta,Prospecting,2025-10-31 22:29:00,click,0.77
25336,6379,BR,Google_Search,Retargeting,2025-10-21 13:21:00,impression,0.6
25337,6379,BR,Google_Search,Prospecting,2025-10-22 03:03:00,impression,0.6
25338,6380,FR,Meta,Prospecting,2025-10-19 06:44:00,impression,0.35
25339,6380,FR,TikTok,Prospecting,2025-10-19 18:54:00,impression,0.25
25340,6380,FR,Meta,Prospecting,2025-10-16 02:02:00,impression,0.35
25341,6380,FR,Meta,Retargeting,2025-10-22 12:48:00,impression,0.35
25342,6380,FR,Google_Search,Prospecting,2025-10-17 09:58:00,click,1.32
25343,6380,FR,Apple_Search_Ads,Prospecting,2025-10-21 16:22:00,impression,0.75
25344,6381,MX,Google_Search,Prospecting,2025-10-20 02:43:00,click,1.32
25345,6381,MX,TikTok,Brand,2025-10-31 07:47:00,impression,0.25
25346,6381,MX,Meta,Prospecting,2025-10-24 23:46:00,impression,0.35
25347,6381,MX,Apple_Search_Ads,Prospecting,2025-10-30 09:13:00,impression,0.75
25348,6381,MX,Meta,Retargeting,2025-10-20 15:38:00,impression,0.35
25349,6381,MX,YouTube,Prospecting,2025-10-24 09:14:00,impression,0.3
25350,6381,MX,YouTube,Brand,2025-10-22 15:40:00,impression,0.3
25351,6381,MX,Meta,Prospecting,2025-10-27 00:33:00,impression,0.35
25352,6382,US,YouTube,Prospecting,2025-12-10 14:37:00,impression,0.3
25353,6383,FR,Apple_Search_Ads,Retargeting,2025-12-19 11:04:00,impression,0.75
25354,6383,FR,Google_Search,Retargeting,2025-12-20 08:30:00,impression,0.6
25355,6383,FR,YouTube,Retargeting,2025-12-22 15:59:00,impression,0.3
25356,6383,FR,Meta,Retargeting,2026-01-01 00:06:00,impression,0.35
25357,6383,FR,Apple_Search_Ads,Prospecting,2025-12-21 23:10:00,impression,0.75
25358,6384,BR,Meta,Prospecting,2025-12-05 03:37:00,click,0.77
25359,6384,BR,Apple_Search_Ads,Prospecting,2025-12-06 09:51:00,click,1.65
25360,6384,BR,YouTube,Prospecting,2025-12-04 20:42:00,impression,0.3
25361,6384,BR,Meta,Brand,2025-11-30 16:56:00,click,0.77
25362,6384,BR,Apple_Search_Ads,Retargeting,2025-11-27 05:22:00,impression,0.75
25363,6384,BR,Google_Search,Prospecting,2025-12-06 13:13:00,click,1.32
25364,6384,BR,Google_Search,Retargeting,2025-11-28 20:30:00,impression,0.6
25365,6384,BR,Meta,Retargeting,2025-11-23 21:17:00,impression,0.35
25366,6386,BR,Apple_Search_Ads,Retargeting,2025-12-28 00:54:00,impression,0.75
25367,6386,BR,Google_Search,Brand,2025-12-27 16:03:00,impression,0.6
25368,6386,BR,Google_Search,Prospecting,2025-12-31 17:13:00,click,1.32
25369,6386,BR,TikTok,Retargeting,2025-12-30 21:46:00,click,0.55
25370,6387,US,TikTok,Retargeting,2025-12-29 12:35:00,impression,0.25
25371,6387,US,Meta,Retargeting,2025-12-25 08:03:00,impression,0.35
25372,6387,US,TikTok,Prospecting,2025-12-31 15:04:00,click,0.55
25373,6387,US,TikTok,Prospecting,2025-12-27 14:57:00,impression,0.25
25374,6387,US,Meta,Prospecting,2025-12-29 00:37:00,impression,0.35
25375,6387,US,Google_Search,Brand,2025-12-31 10:18:00,impression,0.6
25376,6387,US,Meta,Retargeting,2026-01-03 22:51:00,impression,0.35
25377,6387,US,Google_Search,Prospecting,2026-01-05 13:40:00,impression,0.6
25378,6388,US,Meta,Prospecting,2025-12-02 09:37:00,click,0.77
25379,6388,US,Meta,Brand,2025-12-13 05:19:00,impression,0.35
25380,6389,US,Google_Search,Prospecting,2025-10-22 06:46:00,impression,0.6
25381,6390,GB,Meta,Prospecting,2025-10-26 06:12:00,impression,0.35
25382,6390,GB,Meta,Retargeting,2025-10-29 11:08:00,impression,0.35
25383,6390,GB,TikTok,Retargeting,2025-10-22 13:25:00,click,0.55
25384,6390,GB,TikTok,Retargeting,2025-10-20 23:13:00,impression,0.25
25385,6390,GB,TikTok,Brand,2025-10-23 10:54:00,impression,0.25
25386,6390,GB,Google_Search,Retargeting,2025-10-25 01:07:00,click,1.32
25387,6391,FR,TikTok,Prospecting,2025-10-25 02:04:00,impression,0.25
25388,6391,FR,Apple_Search_Ads,Brand,2025-10-24 00:52:00,impression,0.75
25389,6392,GB,TikTok,Brand,2025-11-06 08:39:00,impression,0.25
25390,6392,GB,Apple_Search_Ads,Prospecting,2025-11-07 17:45:00,impression,0.75
25391,6392,GB,Google_Search,Prospecting,2025-11-13 16:27:00,impression,0.6
25392,6392,GB,TikTok,Prospecting,2025-11-11 11:48:00,click,0.55
25393,6393,DE,YouTube,Prospecting,2025-12-25 17:59:00,impression,0.3
25394,6393,DE,Google_Search,Prospecting,2026-01-02 16:38:00,impression,0.6
25395,6393,DE,Meta,Retargeting,2025-12-29 05:32:00,click,0.77
25396,6393,DE,Google_Search,Retargeting,2025-12-24 20:46:00,impression,0.6
25397,6394,US,TikTok,Retargeting,2025-12-26 06:57:00,click,0.55
25398,6396,CA,Google_Search,Prospecting,2025-10-05 22:33:00,impression,0.6
25399,6396,CA,TikTok,Brand,2025-10-12 01:20:00,impression,0.25
25400,6396,CA,TikTok,Prospecting,2025-10-03 08:25:00,impression,0.25
25401,6396,CA,Google_Search,Brand,2025-10-08 10:19:00,click,1.32
25402,6396,CA,Google_Search,Prospecting,2025-10-10 19:31:00,impression,0.6
25403,6396,CA,Google_Search,Prospecting,2025-10-09 15:06:00,impression,0.6
25404,6397,US,Google_Search,Prospecting,2025-12-05 18:33:00,impression,0.6
25405,6397,US,Meta,Retargeting,2025-12-16 03:46:00,impression,0.35
25406,6398,US,Meta,Brand,2025-12-16 17:24:00,impression,0.35
25407,6398,US,Apple_Search_Ads,Prospecting,2025-12-17 01:39:00,click,1.65
25408,6398,US,TikTok,Prospecting,2025-12-10 09:39:00,impression,0.25
25409,6398,US,YouTube,Retargeting,2025-12-07 23:07:00,impression,0.3
25410,6398,US,Google_Search,Prospecting,2025-12-07 06:56:00,impression,0.6
25411,6398,US,Meta,Retargeting,2025-12-17 08:23:00,click,0.77
25412,6399,US,Google_Search,Brand,2025-11-10 16:50:00,impression,0.6
25413,6399,US,Meta,Brand,2025-10-29 06:10:00,impression,0.35
25414,6399,US,Google_Search,Prospecting,2025-10-28 12:56:00,impression,0.6
25415,6399,US,TikTok,Prospecting,2025-11-03 12:25:00,impression,0.25
25416,6400,US,Google_Search,Prospecting,2025-11-16 10:30:00,impression,0.6
25417,6400,US,Apple_Search_Ads,Brand,2025-11-19 15:24:00,impression,0.75
25418,6400,US,Meta,Prospecting,2025-11-22 07:22:00,impression,0.35
25419,6400,US,Meta,Prospecting,2025-11-26 09:43:00,impression,0.35
25420,6400,US,TikTok,Prospecting,2025-11-28 17:32:00,impression,0.25
25421,6400,US,TikTok,Retargeting,2025-11-22 07:48:00,impression,0.25
25422,6400,US,TikTok,Retargeting,2025-11-18 19:09:00,impression,0.25
